strategy_id,date,ticker,side,target_weight
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,ABG,SHORT,-0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,ABT,SHORT,-0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,ADBE,SHORT,-0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,AEIS,LONG,0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,AMAT,LONG,0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,AMD,LONG,0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,APA,LONG,0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,ARCB,LONG,0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,ARTV,LONG,0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,AYI,SHORT,-0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,BELFB,LONG,0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,BIOA,LONG,0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,BKNG,SHORT,-0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,BRBR,SHORT,-0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,BRO,SHORT,-0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,CABO,SHORT,-0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,CAT,LONG,0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,CBZ,SHORT,-0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,COP,LONG,0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,CPNG,SHORT,-0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,CRM,SHORT,-0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,CRVS,LONG,0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,DAN,LONG,0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,DFH,SHORT,-0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,DMRA,LONG,0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,DOCS,SHORT,-0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,DXPE,LONG,0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,ECVT,LONG,0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,EFOR,SHORT,-0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,EOSE,SHORT,-0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,ERNA,SHORT,-0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,FABC,SHORT,-0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,FCEL,LONG,0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,FIVN,SHORT,-0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,FLEX,LONG,0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,FTRE,SHORT,-0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,GEN,SHORT,-0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,HRB,SHORT,-0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,IBM,SHORT,-0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,INTC,LONG,0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,ISRG,SHORT,-0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,ITRI,SHORT,-0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,KREF,SHORT,-0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,LLY,SHORT,-0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,LUNR,LONG,0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,LXU,LONG,0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,M,SHORT,-0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,MDT,SHORT,-0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,MEOH,LONG,0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,MLYS,SHORT,-0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,MMM,SHORT,-0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,MSFT,SHORT,-0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,MU,LONG,0.011904761904761904
BETA_NEUTRAL_RESIDUAL_MOMENTUM,2026-06-01,NCNO,SHORT,-0.011904761904761904
