strategy_id,regime_id,regime,observations,net_cumulative_return,net_sharpe,alters_weights
BETA_NEUTRAL_RESIDUAL_MOMENTUM,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_DOWN,271,-0.027513611277105943,-0.09950574112118254,False
BETA_NEUTRAL_RESIDUAL_MOMENTUM,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_UP,265,0.1284952616479611,1.0231267429738071,False
BETA_NEUTRAL_RESIDUAL_MOMENTUM,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_DOWN,579,0.16842325728669882,0.6791018084521852,False
BETA_NEUTRAL_RESIDUAL_MOMENTUM,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_UP,1005,0.03166975946297468,0.12527618586074005,False
BETA_NEUTRAL_SHORT_TERM_REVERSAL,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_DOWN,271,0.266258101847892,1.652602730609313,False
BETA_NEUTRAL_SHORT_TERM_REVERSAL,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_UP,265,0.13165068562484872,1.3143137141565993,False
BETA_NEUTRAL_SHORT_TERM_REVERSAL,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_DOWN,579,-0.05316396789067013,-0.2149016202961766,False
BETA_NEUTRAL_SHORT_TERM_REVERSAL,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_UP,1005,-0.16432901595733485,-0.4233867231857227,False
LOW_VOLATILITY_TREND_CARRY,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_DOWN,271,-0.2954986073409829,-1.8145939599286114,False
LOW_VOLATILITY_TREND_CARRY,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_UP,265,0.04643997119910259,0.3481788595764334,False
LOW_VOLATILITY_TREND_CARRY,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_DOWN,579,-0.2150675956955309,-0.7689786153985466,False
LOW_VOLATILITY_TREND_CARRY,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_UP,1005,-0.08210653852628413,-0.12146210730078398,False
VOLUME_CONFIRMED_GAP_CONTINUATION,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_DOWN,271,-0.17725588927913727,-1.0658768763605464,False
VOLUME_CONFIRMED_GAP_CONTINUATION,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_UP,265,0.08440801415903221,0.5892706193255828,False
VOLUME_CONFIRMED_GAP_CONTINUATION,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_DOWN,579,-0.032345319320532084,-0.05142103563398541,False
VOLUME_CONFIRMED_GAP_CONTINUATION,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_UP,1005,-0.028293782066156403,0.0035768231925275935,False
CASH_RETURN_ON_ASSETS,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_DOWN,271,0.1058804595916838,1.1554272900237104,False
CASH_RETURN_ON_ASSETS,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_UP,265,0.06590238452042874,0.8972656758131529,False
CASH_RETURN_ON_ASSETS,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_DOWN,579,-0.138722557091829,-0.9183719131589198,False
CASH_RETURN_ON_ASSETS,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_UP,1005,-0.002207345568213448,0.03247518908906544,False
FREE_CASH_FLOW_PROFITABILITY,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_DOWN,271,0.055704272551245104,0.6213314993234035,False
FREE_CASH_FLOW_PROFITABILITY,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_UP,265,0.0009057832976213653,0.04672194413251611,False
FREE_CASH_FLOW_PROFITABILITY,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_DOWN,579,-0.1259639437730129,-0.8730290193308173,False
FREE_CASH_FLOW_PROFITABILITY,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_UP,1005,0.1468063927521981,0.4657904156485461,False
GROSS_MARGIN_STABILITY,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_DOWN,271,0.0569754108588556,0.6490584364406617,False
GROSS_MARGIN_STABILITY,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_UP,265,-0.03242929332404165,-0.3613055873725896,False
GROSS_MARGIN_STABILITY,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_DOWN,579,-0.1001570457489922,-0.6363647093884895,False
GROSS_MARGIN_STABILITY,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_UP,1005,-0.1234882824273531,-0.3189486042669438,False
DEBT_PAYDOWN_PROFITABILITY,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_DOWN,271,0.18593356486569657,1.98079168078851,False
DEBT_PAYDOWN_PROFITABILITY,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_UP,265,-0.014660812096969122,-0.2016865480216984,False
DEBT_PAYDOWN_PROFITABILITY,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_DOWN,579,-0.036457237761006955,-0.26496123431800306,False
DEBT_PAYDOWN_PROFITABILITY,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_UP,1005,-0.08056533339886995,-0.3034951850748796,False
WORKING_CAPITAL_DISCIPLINE,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_DOWN,271,-0.0422890948418535,-0.4883434030965277,False
WORKING_CAPITAL_DISCIPLINE,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_UP,265,0.08116712911952484,1.0324672347813895,False
WORKING_CAPITAL_DISCIPLINE,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_DOWN,579,-0.13788555961551519,-0.8944658589458356,False
WORKING_CAPITAL_DISCIPLINE,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_UP,1005,0.16598103072519654,0.6024332570431186,False
QUALITY_FILTERED_FILING_DRIFT,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_DOWN,271,-0.02871959704392968,-0.4112242278925293,False
QUALITY_FILTERED_FILING_DRIFT,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_UP,265,0.02895970022051486,0.5743746162497266,False
QUALITY_FILTERED_FILING_DRIFT,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_DOWN,579,0.06712336860990509,0.518868571397027,False
QUALITY_FILTERED_FILING_DRIFT,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_UP,1005,0.08861107787493872,0.37370308902705507,False
NEGATIVE_FILING_SHOCK_REVERSAL,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_DOWN,271,-0.12620413604171787,-1.2286808354439829,False
NEGATIVE_FILING_SHOCK_REVERSAL,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_UP,265,-0.04114686994884076,-0.39932971621886704,False
NEGATIVE_FILING_SHOCK_REVERSAL,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_DOWN,579,0.018384499991213055,0.1599780817701131,False
NEGATIVE_FILING_SHOCK_REVERSAL,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_UP,1005,-0.05172537853830128,-0.1591636002420647,False
BALANCED_FUNDAMENTAL_MULTIFACTOR,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_DOWN,271,0.15664147516561644,1.44726003779601,False
BALANCED_FUNDAMENTAL_MULTIFACTOR,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_UP,265,0.026764429236009857,0.3131566480768518,False
BALANCED_FUNDAMENTAL_MULTIFACTOR,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_DOWN,579,-0.10294746404834576,-0.5576173015850043,False
BALANCED_FUNDAMENTAL_MULTIFACTOR,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_UP,1005,0.08953730870235721,0.27482817647508934,False
