strategy_id,date,ticker,side,target_weight
CASH_FLOW_INFLECTION_CONTINUATION,2026-05-22,BV,LONG,0.1
CASH_FLOW_INFLECTION_CONTINUATION,2026-05-22,CMP,LONG,0.1
CASH_FLOW_INFLECTION_CONTINUATION,2026-05-22,CSCO,SHORT,-0.1
CASH_FLOW_INFLECTION_CONTINUATION,2026-05-22,EXP,SHORT,-0.1
CASH_FLOW_INFLECTION_CONTINUATION,2026-05-22,FLEX,SHORT,-0.1
CASH_FLOW_INFLECTION_CONTINUATION,2026-05-22,GEN,SHORT,-0.1
CASH_FLOW_INFLECTION_CONTINUATION,2026-05-22,NUTX,LONG,0.1
CASH_FLOW_INFLECTION_CONTINUATION,2026-05-22,QCOM,LONG,0.1
CASH_FLOW_INFLECTION_CONTINUATION,2026-05-22,RJF,LONG,0.1
CASH_FLOW_INFLECTION_CONTINUATION,2026-05-22,WLTH,SHORT,-0.1
HIGH_CONVICTION_FILING_DRIFT_V2,2026-06-05,CADL,SHORT,-0.07142857142857142
HIGH_CONVICTION_FILING_DRIFT_V2,2026-06-05,CMP,LONG,0.07142857142857142
HIGH_CONVICTION_FILING_DRIFT_V2,2026-06-05,CSCO,SHORT,-0.07142857142857142
HIGH_CONVICTION_FILING_DRIFT_V2,2026-06-05,DE,LONG,0.07142857142857142
HIGH_CONVICTION_FILING_DRIFT_V2,2026-06-05,EVLV,LONG,0.07142857142857142
HIGH_CONVICTION_FILING_DRIFT_V2,2026-06-05,FLEX,LONG,0.07142857142857142
HIGH_CONVICTION_FILING_DRIFT_V2,2026-06-05,HLI,LONG,0.07142857142857142
HIGH_CONVICTION_FILING_DRIFT_V2,2026-06-05,HRB,LONG,0.07142857142857142
HIGH_CONVICTION_FILING_DRIFT_V2,2026-06-05,LLYVK,SHORT,-0.07142857142857142
HIGH_CONVICTION_FILING_DRIFT_V2,2026-06-05,LUNR,SHORT,-0.07142857142857142
HIGH_CONVICTION_FILING_DRIFT_V2,2026-06-05,MGTX,SHORT,-0.07142857142857142
HIGH_CONVICTION_FILING_DRIFT_V2,2026-06-05,MPLT,SHORT,-0.07142857142857142
HIGH_CONVICTION_FILING_DRIFT_V2,2026-06-05,NCNO,LONG,0.07142857142857142
HIGH_CONVICTION_FILING_DRIFT_V2,2026-06-05,TYRA,SHORT,-0.07142857142857142
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,ABBV,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,AEIS,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,AEP,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,AFL,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,AMD,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,ARCB,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,ARTV,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,BELFB,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,BRBR,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,CBZ,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,CDE,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,CHH,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,CHRW,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,CMCSA,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,CNC,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,COST,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,CPNG,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,CRVS,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,CSCO,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,CVX,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,DE,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,DFH,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,DMRA,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,DOCS,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,DRI,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,DXPE,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,EFOR,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,EOSE,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,EPD,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,ERNA,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,EXPD,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,FCEL,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,FLEX,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,FTRE,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,FTV,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,GEN,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,GILD,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,HMN,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,INTC,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,JNJ,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,KO,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,LIN,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,LMT,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,LUNR,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,MEOH,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,MLYS,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,MRK,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,MU,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,NCNO,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,NEXA,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,NKE,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,NUTX,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,OBE,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,OPTX,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,PBF,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,PEP,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,PGR,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,POR,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,PSX,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,QS,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,QSR,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,QUBT,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,RTX,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,SAIA,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V3,2026-06-10,SATS,SHORT,-0.011904761904761904
