date,gross_return,transaction_cost,net_return,turnover,long_contribution,short_contribution,long_exposure,short_exposure,gross_exposure,cumulative_gross,cumulative_net,drawdown
2018-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-02,0.0039927186327658095,0.0005,0.0034927186327658095,1.0,-0.007774069099293172,0.011766787732058982,0.5,-0.5,1.0,0.003992718632765735,0.00349271863276579,0.0
2018-04-03,-0.0001493131169757231,0.0,-0.0001493131169757231,0.0,0.004549896356571802,-0.004699209473547525,0.5,-0.5,1.0,0.003842809350525833,0.003342884007084157,-0.0001493131169758577
2018-04-04,-0.01073373961666434,0.0,-0.01073373961666434,0.0,0.006850682125711232,-0.017584421742375574,0.5,-0.5,1.0,-0.006932177981103571,-0.007426737256080895,-0.010881450045521213
2018-04-05,0.0015022564467721156,0.0,0.0015022564467721156,0.0,0.0014422796359694968,5.9976810802618834e-05,0.5,-0.5,1.0,-0.005440335443393729,-0.005935637673230132,-0.009395540327230112
2018-04-06,0.0042895786455008035,0.0,0.0042895786455008035,0.0,-0.004109138928285984,0.008398717573786785,0.5,-0.5,1.0,-0.0011740935446352685,-0.0016715204123398664,-0.005146264590879968
2018-04-09,0.001935497571739344,0.0,0.001935497571739344,0.0,-0.001876285044142462,0.0038117826158818066,0.5,-0.5,1.0,0.0007591315718995517,0.0002607419357003593,-0.003220727601759732
2018-04-10,-0.0036987664786374257,0.0,-0.0036987664786374257,0.0,0.0004396091845387135,-0.004138375663176139,0.5,-0.5,1.0,-0.002942442757148944,-0.003438988966468437,-0.006907581361106918
2018-04-11,0.0016313845606113807,0.0,0.0016313845606113807,0.0,0.0019952640843871943,-0.00036387952377581374,0.5,-0.5,1.0,-0.0013158584522221517,-0.0018132147193611337,-0.0052874657220792765
2018-04-12,-0.008895925328172623,0.0,-0.008895925328172623,0.0,-0.004153633044244173,-0.0047422922839284514,0.5,-0.5,1.0,-0.010200078001861401,-0.010693009824786381,-0.01413635415001302
2018-04-13,0.006487751498215739,0.0,0.006487751498215739,0.0,-0.00022892001607333068,0.00671667151428907,0.5,-0.5,1.0,-0.0037785020749840914,-0.004274631917081773,-0.007740315804613318
2018-04-16,0.002472330474997327,0.0,0.002472330474997327,0.0,0.0022843412962471102,0.00018798917875021597,0.5,-0.5,1.0,-0.0013155133058164736,-0.0018128697448424047,-0.0052871219482657494
2018-04-17,-0.000321541976012561,0.0,-0.000321541976012561,0.0,0.00250499025385759,-0.0028265322298701508,0.5,-0.5,1.0,-0.0016366322890811746,-0.0021338288071349742,-0.005606963892639705
2018-04-18,-0.004879243597962641,0.0,-0.004879243597962641,0.0,-0.003837953019031358,-0.0010412905789312845,0.5,-0.5,1.0,-0.006507890359425117,-0.007002660934551264,-0.010458849747925214
2018-04-19,0.0020936064808666464,0.0,0.0020936064808666464,0.0,-0.0023377873838752805,0.004431393864741926,0.5,-0.5,1.0,-0.00442790883999189,-0.004923715270000573,-0.008387139982673264
2018-04-20,-0.0035971936709190697,0.0,-0.0035971936709190697,0.0,-0.0037256345767569176,0.00012844090583784815,0.5,-0.5,1.0,-0.008009174465256286,-0.008503197383512906,-0.011954163486729508
2018-04-23,-0.0012555731263717796,0.0,-0.0012555731263717796,0.0,-0.0014239858231681933,0.00016841269679641348,0.5,-0.5,1.0,-0.009254691487405098,-0.009748094123761764,-0.013194727286679142
2018-04-24,0.009301187812275416,0.0,0.009301187812275416,0.0,-0.0008710785831526993,0.010172266395428115,0.5,-0.5,1.0,-3.958329879860667e-05,-0.0005375751657430428,-0.004016266111028677
2018-04-25,0.001314599002810315,0.0,0.001314599002810315,0.0,0.0013498327514461395,-3.523374863582463e-05,0.5,-0.5,1.0,0.0012749636678466292,0.0007763171412904502,-0.002706946887642947
2018-04-26,0.0019842384599697187,0.0,0.0019842384599697187,0.0,0.00155015595622636,0.000434082503743359,0.5,-0.5,1.0,0.003261731959761205,0.002762095999589098,-0.0007280796557967983
2018-04-27,0.0055329685025555155,0.0,0.0055329685025555155,0.0,0.003443328155814678,0.0020896403467408385,0.5,-0.5,1.0,0.00881274752251393,0.008310347092311376,0.0
2018-04-30,0.002791640589114312,0.0002121212121212121,0.0025795193769931,0.42424242424242425,-0.0035362423899882563,0.006327882979102569,0.5,-0.5,1.0,0.01162899013531371,0.010911303170658693,0.0
2018-05-01,-0.0040823586918012945,0.0,-0.0040823586918012945,0.0,0.003081101975382043,-0.007163460667183337,0.5,-0.5,1.0,0.007499157734556672,0.006784400625519771,-0.004082358691801291
2018-05-02,-0.0014007506333929055,0.0,-0.0014007506333929055,0.0,-0.0012523782871574983,-0.0001483723462354068,0.5,-0.5,1.0,0.006087902651217059,0.00537414673865344,-0.005477390958670947
2018-05-03,0.0018130093980015002,0.0,0.0018130093980015002,0.0,-0.00030498296850816335,0.0021179923665096637,0.5,-0.5,1.0,0.007911949473939472,0.007196899515198307,-0.0036743121219541264
2018-05-04,-0.00636516768456307,0.0,-0.00636516768456307,0.0,0.004093832477568409,-0.010459000162131478,0.5,-0.5,1.0,0.0014964209042629406,0.0007859223584121278,-0.010016092193735449
2018-05-07,-0.0008136603568343283,0.0,-0.0008136603568343283,0.0,0.0014398693443534241,-0.002253529701187753,0.5,-0.5,1.0,0.0006815429690616437,-2.837747228878751e-05,-0.010821602853421375
2018-05-08,-0.0054332331511605,0.0,-0.0054332331511605,0.0,-0.003049827201698222,-0.0023834059494622782,0.5,-0.5,1.0,-0.004755393163952348,-0.005461456442026114,-0.01619603971320993
2018-05-09,-0.0039789874341736794,0.0,-0.0039789874341736794,0.0,-0.0005348058571565176,-0.0034441815770171616,0.5,-0.5,1.0,-0.008715458948482135,-0.00941871280964468,-0.02011058330888138
2018-05-10,-0.0013463685033479208,0.0,-0.0013463685033479208,0.0,0.0026823515718413793,-0.0040287200751893005,0.5,-0.5,1.0,-0.010050093232409574,-0.01075240025472357,-0.021429875556278177
2018-05-11,-0.006225229392256317,0.0,-0.006225229392256317,0.0,-0.0003673618071767435,-0.005857867585079574,0.5,-0.5,1.0,-0.016212758488880596,-0.01691069348887686,-0.027521699057349136
2018-05-14,-0.0063793253393724745,0.0,-0.0063793253393724745,0.0,-0.003396475044234155,-0.0029828502951383196,0.5,-0.5,1.0,-0.022488657367203846,-0.023182140012769414,-0.033725454524542564
2018-05-15,-8.827300916925567e-05,0.0,-8.827300916925567e-05,0.0,-0.0003327716072089106,0.0002444985980396552,0.5,-0.5,1.0,-0.0225749452349151,-0.023268366664680795,-0.0338107504863554
2018-05-16,-0.0042217658981402156,0.0,-0.0042217658981402156,0.0,-0.0012918772805524082,-0.0029298886175878076,0.5,-0.5,1.0,-0.026701404999110112,-0.02739189896593064,-0.037889775311101714
2018-05-17,-0.0016842027116011518,0.0,-0.0016842027116011518,0.0,-0.000736402834432622,-0.0009477998771685297,0.5,-0.5,1.0,-0.028340637132008295,-0.029029968167017528,-0.039510163960382094
2018-05-18,0.00027573531128941226,0.0,0.00027573531128941226,0.0,-0.00014004518904275898,0.0004157805003321715,0.5,-0.5,1.0,-0.02807271633512054,-0.028762237443037297,-0.03924532299645134
2018-05-21,0.001491262275331337,0.0,0.001491262275331337,0.0,0.0017324853092316782,-0.00024122303390034113,0.5,-0.5,1.0,-0.026623317842625838,-0.027313867207358844,-0.03781258579078772
2018-05-22,0.0038551288205452387,0.0,0.0038551288205452387,0.0,-0.0009652846197589081,0.004820413440304146,0.5,-0.5,1.0,-0.02287082534199425,-0.023564036863485183,-0.03410322935950383
2018-05-23,0.0013869515456124929,0.0,0.0013869515456124929,0.0,0.0027776865314225454,-0.0013907349858100525,0.5,-0.5,1.0,-0.021515594522939385,-0.02220976749522141,-0.0327635773405619
2018-05-24,0.004852149465933791,0.0,0.004852149465933791,0.0,0.005774829676924252,-0.0009226802109904614,0.5,-0.5,1.0,-0.016767841937479377,-0.017465383140778168,-0.02807040164892327
2018-05-25,0.0018013635126239668,0.0,0.0018013635126239668,0.0,0.0019530586759417916,-0.0001516951633178244,0.5,-0.5,1.0,-0.014996683403507016,-0.01569548113207797,-0.026319603133614367
2018-05-29,0.003738612473347138,0.0003235294117647059,0.003415083061582432,0.6470588235294118,0.0027057703299607806,0.0010328421433863579,0.49999999999999994,-0.4999999999999999,0.9999999999999999,-0.011314137717790995,-0.012333999442253107,-0.022994403702881194
2018-05-30,0.00042459662348966464,0.0,0.00042459662348966464,0.0,0.00408590653653685,-0.003661309913047185,0.49999999999999994,-0.4999999999999999,0.9999999999999999,-0.010894345038974018,-0.011914639793280668,-0.0225795704255628
2018-05-31,0.0023242337710396655,0.0,0.0023242337710396655,0.0,-0.001793934136940105,0.004118167907979771,0.49999999999999994,-0.4999999999999999,0.9999999999999999,-0.0085954322725873,-0.009618098430418387,-0.02030781685464189
2018-06-01,-0.0019499523877701001,0.0,-0.0019499523877701001,0.0,-0.00040075084315370404,-0.0015492015446163959,0.49999999999999994,-0.4999999999999999,0.9999999999999999,-0.010528623976673535,-0.011549295984188301,-0.022218169966445878
2018-06-04,-0.0012734626790889844,0.0,-0.0012734626790889844,0.0,-0.0004997338021714411,-0.0007737288769175432,0.49999999999999994,-0.4999999999999999,0.9999999999999999,-0.011788678846066047,-0.012808051065871684,-0.023463338635284936
2018-06-05,-0.0064618281021142625,0.0,-0.0064618281021142625,0.0,-0.002077065948201735,-0.004384762153912527,0.49999999999999994,-0.4999999999999999,0.9999999999999999,-0.018174330531925964,-0.019187115743675154,-0.029773550676436278
2018-06-06,-0.007150049837547843,0.0,-0.007150049837547843,0.0,-0.0020879009904159703,-0.005062148847131873,0.49999999999999994,-0.4999999999999999,0.9999999999999999,-0.02519443300040647,-0.02619997674741692,-0.0367107181428068
2018-06-07,0.00246552687277523,0.0,0.00246552687277523,0.0,-0.0003995127651544844,0.0028650396379297145,0.49999999999999994,-0.4999999999999999,0.9999999999999999,-0.02279102367923813,-0.02379904662137866,-0.034335702532131696
2018-06-08,-0.0015812206226007482,0.0,-0.0015812206226007482,0.0,0.0011834233017274046,-0.002764643924328153,0.49999999999999994,-0.4999999999999999,0.9999999999999999,-0.0243362066651871,-0.02534263570066353,-0.03586263083379726
2018-06-11,-0.003038466912174711,0.0,-0.003038466912174711,0.0,-0.001732693371342482,-0.001305773540832229,0.49999999999999994,-0.4999999999999999,0.9999999999999999,-0.027300728818641762,-0.028304099852794473,-0.03879213032879991
2018-06-12,0.002898137668772423,0.0,0.002898137668772423,0.0,0.0038743400380036185,-0.0009762023692311957,0.49999999999999994,-0.4999999999999999,0.9999999999999999,-0.024481712420443613,-0.025487991361986095,-0.036006417594185325
2018-06-13,-0.0007227141720016139,0.0,-0.0007227141720016139,0.0,-0.004617451850751557,0.0038947376787499426,0.49999999999999994,-0.4999999999999999,0.9999999999999999,-0.025186733311924114,-0.026192285001414572,-0.03670310941790855
2018-06-14,0.004691865126239784,0.0,0.004691865126239784,0.0,0.002247194404136967,0.002444670722102817,0.49999999999999994,-0.4999999999999999,0.9999999999999999,-0.02061304094135452,-0.02162331054374944,-0.0321834503307713
2018-06-15,0.001661796836445842,0.0,0.001661796836445842,0.0,0.0013825044074543482,0.000279292428991494,0.49999999999999994,-0.4999999999999999,0.9999999999999999,-0.018985498791134536,-0.019997447256358658,-0.03057513585027094
2018-06-18,-0.003491510013459965,0.0,-0.003491510013459965,0.0,0.0027155136011807876,-0.006207023614640752,0.49999999999999994,-0.4999999999999999,0.9999999999999999,-0.022410720745454693,-0.023419135982479355,-0.03395989247074671
2018-06-19,-0.0006415095326322807,0.0,-0.0006415095326322807,0.0,0.0031876889740810664,-0.0038291985067133464,0.49999999999999994,-0.4999999999999999,0.9999999999999999,-0.023037853587095647,-0.02404562191613291,-0.03457961640863194
2018-06-20,0.004599521307316623,0.0,0.004599521307316623,0.0,0.003093869571451419,0.0015056517358652036,0.49999999999999994,-0.4999999999999999,0.9999999999999999,-0.01854429537822766,-0.01955669895916723,-0.030139144783785654
2018-06-21,0.0066130867935459475,0.0,0.0066130867935459475,0.0,-0.000261147951213955,0.006874234744759903,0.49999999999999994,-0.4999999999999999,0.9999999999999999,-0.012053843619543092,-0.013072942313233527,-0.023725370770578125
2018-06-22,0.003267763519760833,0.0,0.003267763519760833,0.0,0.0008973468176745277,0.002370416702086305,0.49999999999999994,-0.4999999999999999,0.9999999999999999,-0.008825469210235082,-0.009847898077459782,-0.020535136151914157
2018-06-25,0.010029326461308016,0.0,0.010029326461308016,0.0,-0.000488030240208647,0.010517356701516663,0.49999999999999994,-0.4999999999999999,0.9999999999999999,0.0011153437391893117,8.266059907180434e-05,-0.010711763275001007
2018-06-26,0.002988560833525996,0.0003,0.002688560833525996,0.6,0.001649860579925176,0.0013387002536008204,0.5,-0.5,1.0,0.0041072378453301805,0.002771443670646967,-0.008052001668674147
2018-06-27,0.004716022280851338,0.0,0.004716022280851338,0.0,-0.004480837734521794,0.009196860015373131,0.5,-0.5,1.0,0.00884262995137286,0.007500536141599179,-0.0033739528070977354
2018-06-28,0.002679559311610743,0.0,0.002679559311610743,0.0,0.003303081882915634,-0.0006235225713048909,0.5,-0.5,1.0,0.011545883614408892,0.010200193584670059,-0.0007034342021483564
2018-06-29,0.0012724704112805857,0.0,0.0012724704112805857,0.0,-0.00018284587335911176,0.0014553162846396976,0.5,-0.5,1.0,0.012833045820960898,0.011485643440476423,0.0
2018-07-02,-0.0029033767364268926,0.0,-0.0029033767364268926,0.0,0.0027927783747782723,-0.0056961551112051645,0.5,-0.5,1.0,0.009892409917839906,0.008548919554081547,-0.0029033767364269325
2018-07-03,0.008227106114308633,0.0,0.008227106114308633,0.0,0.0032301102956601123,0.004996995818648521,0.5,-0.5,1.0,0.018200901938268954,0.016846358536724226,0.0
2018-07-05,-0.002260617972930312,0.0,-0.002260617972930312,0.0,0.0022798141579870573,-0.0045404321309173695,0.5,-0.5,1.0,0.01589913867929349,0.014547657382907309,-0.002260617972930423
2018-07-06,-0.002297351910093383,0.0,-0.002297351910093383,0.0,0.0008034210756008756,-0.0031007729856942588,0.5,-0.5,1.0,0.01356526085258647,0.01221688438433799,-0.004552776448005558
2018-07-09,-0.008945004223910933,0.0,-0.008945004223910933,0.0,-0.004703276951211198,-0.004241727272699735,0.5,-0.5,1.0,0.004498915313050578,0.0031626000780060615,-0.013457056067358586
2018-07-10,0.0027703676808369794,0.0,0.0027703676808369794,0.0,0.0010527957366523216,0.0017175719441846577,0.5,-0.5,1.0,0.007281746643469811,0.005941729323886591,-0.010723969379729859
2018-07-11,0.005373099197474208,0.0,0.005373099197474208,0.0,0.0013931212326331781,0.003979977964841031,0.5,-0.5,1.0,0.012693971387990333,0.011346754022422578,-0.005408491133523596
2018-07-12,-0.0019124844923998764,0.0,-0.0019124844923998764,0.0,-0.0006625294278784253,-0.0012499550645214512,0.5,-0.5,1.0,0.010757209872163997,0.009412569038915741,-0.007310631970503301
2018-07-13,-0.0035196133073391806,0.0,-0.0035196133073391806,0.0,-0.0014770769072746897,-0.002042536400064491,0.5,-0.5,1.0,0.007199735345808866,0.005859827128330997,-0.010804514680273991
2018-07-16,0.004942244357061334,0.0,0.004942244357061334,0.0,-0.001428204715814236,0.006370449072875569,0.5,-0.5,1.0,0.012177562554255283,0.010831032182950562,-0.005915668874922231
2018-07-17,-0.009144601498902477,0.0,-0.009144601498902477,0.0,-0.002016669273359181,-0.007127932225543299,0.5,-0.5,1.0,0.0029216020985660673,0.0015873852109131725,-0.015006173939364098
2018-07-18,-0.002228694627523082,0.0,-0.002228694627523082,0.0,0.0007824220264625021,-0.0030111166539855843,0.5,-0.5,1.0,0.0006863961121421625,-0.0006448472135012207,-0.01720142438764871
2018-07-19,-9.528783700847002e-05,0.0,-9.528783700847002e-05,0.0,0.004615536762647209,-0.00471082459965568,0.5,-0.5,1.0,0.000591042869932723,-0.000740073604413527,-0.017295073138133832
2018-07-20,0.0018937369628377757,0.0,0.0018937369628377757,0.0,-0.0007421217072131408,0.0026358586700509167,0.5,-0.5,1.0,0.0024858991124998564,0.0011522618536843332,-0.01543408849457284
2018-07-23,-0.0011483331593216475,0.0,-0.0011483331593216475,0.0,-0.0007526647366594742,-0.00039566842266217333,0.5,-0.5,1.0,0.0013347113127966104,2.6055138679925705e-06,-0.016564698178292092
2018-07-24,0.005392388236144786,0.0,0.005392388236144786,0.0,-0.0038259484757309494,0.009218336711875734,0.5,-0.5,1.0,0.00673429683052329,0.005395007799955165,-0.011261633225739143
2018-07-25,-0.0016978132323166922,0.00048571428571428566,-0.0021835275180309777,0.9714285714285713,0.0010912457238973837,-0.0027890589562140763,0.5,-0.49999999999999994,1.0,0.0050250500199373604,0.0031997001339330033,-0.01342057065772373
2018-07-26,-0.002444887823614905,0.0,-0.002444887823614905,0.0,0.0012856019787944855,-0.003730489802409391,0.5,-0.49999999999999994,1.0,0.0025678765127155057,0.0007469894024214607,-0.0158326466915516
2018-07-27,0.0004397956235744579,0.0,0.0004397956235744579,0.0,-0.006715677106215174,0.007155472729789632,0.5,-0.49999999999999994,1.0,0.003008801477142109,0.0011871135486658524,-0.015399814196701778
2018-07-30,0.005793836037716554,0.0,0.005793836037716554,0.0,-0.0008262898568921224,0.006620125894608676,0.5,-0.49999999999999994,1.0,0.008820070017287351,0.006987827527641599,-0.00969520215745212
2018-07-31,-0.00012878984255947177,0.0,-0.00012878984255947177,0.0,0.004146834366089634,-0.004275624208649105,0.5,-0.49999999999999994,1.0,0.008690144239299036,0.006858137723875002,-0.009822743356452168
2018-08-01,0.0009784091024446218,0.0,0.0009784091024446218,0.0,-0.00025452407758598945,0.0012329331800306114,0.5,-0.49999999999999994,1.0,0.009677055857969075,0.007843256890694539,-0.008853944915518497
2018-08-02,-0.0040323258636582385,0.0,-0.0040323258636582385,0.0,0.0031293924348954846,-0.007161718298553724,0.5,-0.49999999999999994,1.0,0.005605708951690769,0.0037793044594207625,-0.012850568788098315
2018-08-03,0.004721338060027315,0.0,0.004721338060027315,0.0,0.0029930249013331695,0.0017283131586941453,0.5,-0.49999999999999994,1.0,0.010353513458745134,0.008518485893432848,-0.008189902607583233
2018-08-06,-0.0003569834154869882,0.0,-0.0003569834154869882,0.0,0.002551228492003699,-0.0029082119074906876,0.5,-0.49999999999999994,1.0,0.009992834010661422,0.008158461519756965,-0.008543962363664726
2018-08-07,0.0009868129627038547,0.0,0.0009868129627038547,0.0,0.0005023170735764281,0.0004844958891274267,0.5,-0.49999999999999994,1.0,0.010989508031501005,0.009153325358044029,-0.007565580693774332
2018-08-08,-0.0006337572161189216,0.0,-0.0006337572161189216,0.0,-0.0029322600906378305,0.002298502874518909,0.5,-0.49999999999999994,1.0,0.010348786135365495,0.008513767155927887,-0.008194543168534518
2018-08-09,0.0005687000788380266,0.0,0.0005687000788380266,0.0,-9.664543528536463e-05,0.0006653455141233912,0.5,-0.49999999999999994,1.0,0.010923371569694584,0.009087309014818912,-0.007630503327042293
2018-08-10,-0.0032182117000515223,0.0,-0.0032182117000515223,0.0,-0.0013241848907606965,-0.0018940268092908254,0.5,-0.49999999999999994,1.0,0.007670006147453501,0.005839852430573833,-0.010824158452009569
2018-08-13,0.005757318259428209,0.0,0.005757318259428209,0.0,0.0010715496782573962,0.004685768581170813,0.5,-0.49999999999999994,1.0,0.013471483073324242,0.011630792579032878,-0.005129158317680127
2018-08-14,-0.0013209536608032118,0.0,-0.0013209536608032118,0.0,0.002542349358983437,-0.003863303019786649,0.5,-0.49999999999999994,1.0,0.01213273420763894,0.010294475180194329,-0.006443336598026761
2018-08-15,0.007057919253738837,0.0,0.007057919253738837,0.0,0.0026014130979904117,0.004456506155748426,0.5,-0.49999999999999994,1.0,0.019276285319742348,0.01742505200851463,0.0
2018-08-16,0.0037048728657654182,0.0,0.0037048728657654182,0.0,0.0035721253657194736,0.000132747500045944,0.5,-0.49999999999999994,1.0,0.023052574371941636,0.02119448247665101,0.0
2018-08-17,0.000831760651920268,0.0,0.000831760651920268,0.0,0.004434533644769537,-0.0036027729928492696,0.5,-0.49999999999999994,1.0,0.0239035092481501,0.022043871865133235,0.0
2018-08-20,-0.0026519035944751568,0.0,-0.0026519035944751568,0.0,-0.0005619236821576263,-0.00208997991231753,0.5,-0.49999999999999994,1.0,0.021188215851579262,0.019333510047622626,-0.0026519035944753133
2018-08-21,-0.0028614706429588898,0.0,-0.0028614706429588898,0.0,0.00041805515961716483,-0.003279525802576055,0.5,-0.49999999999999994,1.0,0.018266115750984246,0.016416717133237002,-0.005505785893150761
2018-08-22,-0.004246729320667415,0.0003235294117647059,-0.004570258732432121,0.6470588235294118,-0.0018600845177375322,-0.0023866448029298826,0.5,-0.5,1.0,0.013941815180982475,0.011771429755968787,-0.010050881759525843
2018-08-23,0.00035116908249121907,0.0,0.00035116908249121907,0.0,-0.0007583077975799299,0.001109476880071149,0.5,-0.5,1.0,0.014297880197919,0.012126732600646895,-0.00970324223596053
2018-08-24,0.003602760212681686,0.0,0.003602760212681686,0.0,0.001837424931662967,0.001765335281018719,0.5,-0.5,1.0,0.017952152244503417,0.01577318252305182,-0.006135440478340692
