strategy_id,date,ticker,side,target_weight
LIQUIDITY_SHOCK_RECOVERY,2025-06-23,ABBV,SHORT,-0.08333333333333333
LIQUIDITY_SHOCK_RECOVERY,2025-06-23,ADBE,LONG,0.08333333333333333
LIQUIDITY_SHOCK_RECOVERY,2025-06-23,AMAT,SHORT,-0.08333333333333333
LIQUIDITY_SHOCK_RECOVERY,2025-06-23,CHH,SHORT,-0.08333333333333333
LIQUIDITY_SHOCK_RECOVERY,2025-06-23,HALO,SHORT,-0.08333333333333333
LIQUIDITY_SHOCK_RECOVERY,2025-06-23,IRT,SHORT,-0.08333333333333333
LIQUIDITY_SHOCK_RECOVERY,2025-06-23,LIN,SHORT,-0.08333333333333333
LIQUIDITY_SHOCK_RECOVERY,2025-06-23,MA,LONG,0.08333333333333333
LIQUIDITY_SHOCK_RECOVERY,2025-06-23,MLYS,LONG,0.08333333333333333
LIQUIDITY_SHOCK_RECOVERY,2025-06-23,PAYC,LONG,0.08333333333333333
LIQUIDITY_SHOCK_RECOVERY,2025-06-23,RDW,LONG,0.08333333333333333
LIQUIDITY_SHOCK_RECOVERY,2025-06-23,V,LONG,0.08333333333333333
OPERATING_EFFICIENCY_IMPROVEMENT,2026-06-10,ABBV,LONG,0.013157894736842105
OPERATING_EFFICIENCY_IMPROVEMENT,2026-06-10,ADBE,LONG,0.013157894736842105
OPERATING_EFFICIENCY_IMPROVEMENT,2026-06-10,AEIS,LONG,0.013157894736842105
OPERATING_EFFICIENCY_IMPROVEMENT,2026-06-10,ALNT,LONG,0.013157894736842105
OPERATING_EFFICIENCY_IMPROVEMENT,2026-06-10,AMD,LONG,0.013157894736842105
OPERATING_EFFICIENCY_IMPROVEMENT,2026-06-10,AMZN,SHORT,-0.013157894736842105
OPERATING_EFFICIENCY_IMPROVEMENT,2026-06-10,APPS,LONG,0.013157894736842105
OPERATING_EFFICIENCY_IMPROVEMENT,2026-06-10,ARCB,SHORT,-0.013157894736842105
OPERATING_EFFICIENCY_IMPROVEMENT,2026-06-10,AYI,SHORT,-0.013157894736842105
OPERATING_EFFICIENCY_IMPROVEMENT,2026-06-10,BELFB,LONG,0.013157894736842105
OPERATING_EFFICIENCY_IMPROVEMENT,2026-06-10,BKNG,LONG,0.013157894736842105
OPERATING_EFFICIENCY_IMPROVEMENT,2026-06-10,BLK,SHORT,-0.013157894736842105
OPERATING_EFFICIENCY_IMPROVEMENT,2026-06-10,BOW,SHORT,-0.013157894736842105
OPERATING_EFFICIENCY_IMPROVEMENT,2026-06-10,BRO,SHORT,-0.013157894736842105
OPERATING_EFFICIENCY_IMPROVEMENT,2026-06-10,CADL,SHORT,-0.013157894736842105
OPERATING_EFFICIENCY_IMPROVEMENT,2026-06-10,CAT,SHORT,-0.013157894736842105
OPERATING_EFFICIENCY_IMPROVEMENT,2026-06-10,CBZ,LONG,0.013157894736842105
OPERATING_EFFICIENCY_IMPROVEMENT,2026-06-10,CDE,LONG,0.013157894736842105
OPERATING_EFFICIENCY_IMPROVEMENT,2026-06-10,CHH,SHORT,-0.013157894736842105
OPERATING_EFFICIENCY_IMPROVEMENT,2026-06-10,CMP,LONG,0.013157894736842105
OPERATING_EFFICIENCY_IMPROVEMENT,2026-06-10,CPNG,SHORT,-0.013157894736842105
OPERATING_EFFICIENCY_IMPROVEMENT,2026-06-10,CVX,SHORT,-0.013157894736842105
OPERATING_EFFICIENCY_IMPROVEMENT,2026-06-10,DAN,LONG,0.013157894736842105
OPERATING_EFFICIENCY_IMPROVEMENT,2026-06-10,DE,SHORT,-0.013157894736842105
OPERATING_EFFICIENCY_IMPROVEMENT,2026-06-10,DXPE,SHORT,-0.013157894736842105
OPERATING_EFFICIENCY_IMPROVEMENT,2026-06-10,EFOR,SHORT,-0.013157894736842105
OPERATING_EFFICIENCY_IMPROVEMENT,2026-06-10,EOSE,LONG,0.013157894736842105
OPERATING_EFFICIENCY_IMPROVEMENT,2026-06-10,ERNA,LONG,0.013157894736842105
