strategy_id,date,ticker,side,target_weight
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,ABBV,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,AEIS,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,AEP,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,AFL,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,AMD,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,ARCB,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,ARTV,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,BELFB,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,BRBR,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,CBZ,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,CDE,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,CHH,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,CHRW,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,CMCSA,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,CNC,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,COST,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,CPNG,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,CRVS,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,CSCO,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,CVX,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,DE,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,DFH,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,DMRA,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,DOCS,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,DRI,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,DXPE,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,EFOR,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,EOSE,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,EPD,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,ERNA,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,EXPD,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,FCEL,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,FLEX,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,FTRE,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,FTV,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,GEN,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,GILD,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,HMN,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,INTC,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,JNJ,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,KO,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,LIN,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,LMT,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,LUNR,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,MEOH,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,MLYS,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,MRK,LONG,0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,MU,SHORT,-0.011904761904761904
HEDGED_RESIDUAL_MOMENTUM_V2,2026-06-01,NCNO,SHORT,-0.011904761904761904
