strategy_id,date,ticker,side,target_weight
QUALITY_PROFITABILITY,2026-05-12,AAPL,LONG,0.1
QUALITY_PROFITABILITY,2026-05-12,DE,SHORT,-0.1
QUALITY_PROFITABILITY,2026-05-12,F,SHORT,-0.1
QUALITY_PROFITABILITY,2026-05-12,GM,SHORT,-0.1
QUALITY_PROFITABILITY,2026-05-12,HD,LONG,0.1
QUALITY_PROFITABILITY,2026-05-12,INTC,SHORT,-0.1
QUALITY_PROFITABILITY,2026-05-12,LOW,LONG,0.1
QUALITY_PROFITABILITY,2026-05-12,MSFT,LONG,0.1
QUALITY_PROFITABILITY,2026-05-12,MU,LONG,0.1
QUALITY_PROFITABILITY,2026-05-12,PEP,SHORT,-0.1
FUNDAMENTAL_MOMENTUM,2026-05-12,AMD,LONG,0.08333333333333333
FUNDAMENTAL_MOMENTUM,2026-05-12,BAC,LONG,0.08333333333333333
FUNDAMENTAL_MOMENTUM,2026-05-12,COST,LONG,0.08333333333333333
FUNDAMENTAL_MOMENTUM,2026-05-12,CVX,SHORT,-0.08333333333333333
FUNDAMENTAL_MOMENTUM,2026-05-12,DE,SHORT,-0.08333333333333333
FUNDAMENTAL_MOMENTUM,2026-05-12,GOOGL,LONG,0.08333333333333333
FUNDAMENTAL_MOMENTUM,2026-05-12,HD,SHORT,-0.08333333333333333
FUNDAMENTAL_MOMENTUM,2026-05-12,JPM,SHORT,-0.08333333333333333
FUNDAMENTAL_MOMENTUM,2026-05-12,MU,LONG,0.08333333333333333
FUNDAMENTAL_MOMENTUM,2026-05-12,NKE,SHORT,-0.08333333333333333
FUNDAMENTAL_MOMENTUM,2026-05-12,ORCL,LONG,0.08333333333333333
FUNDAMENTAL_MOMENTUM,2026-05-12,SBUX,SHORT,-0.08333333333333333
CAPEX_EFFICIENCY,2026-05-12,AAPL,LONG,0.08333333333333333
CAPEX_EFFICIENCY,2026-05-12,AMD,LONG,0.08333333333333333
CAPEX_EFFICIENCY,2026-05-12,BAC,LONG,0.08333333333333333
CAPEX_EFFICIENCY,2026-05-12,CAT,SHORT,-0.08333333333333333
CAPEX_EFFICIENCY,2026-05-12,CSCO,LONG,0.08333333333333333
CAPEX_EFFICIENCY,2026-05-12,CVX,SHORT,-0.08333333333333333
CAPEX_EFFICIENCY,2026-05-12,DE,SHORT,-0.08333333333333333
CAPEX_EFFICIENCY,2026-05-12,GOOGL,SHORT,-0.08333333333333333
CAPEX_EFFICIENCY,2026-05-12,INTC,SHORT,-0.08333333333333333
CAPEX_EFFICIENCY,2026-05-12,MU,LONG,0.08333333333333333
CAPEX_EFFICIENCY,2026-05-12,ORCL,SHORT,-0.08333333333333333
CAPEX_EFFICIENCY,2026-05-12,SBUX,LONG,0.08333333333333333
EARNINGS_QUALITY,2026-05-12,AMD,LONG,0.08333333333333333
EARNINGS_QUALITY,2026-05-12,AMZN,LONG,0.08333333333333333
EARNINGS_QUALITY,2026-05-12,BAC,LONG,0.08333333333333333
EARNINGS_QUALITY,2026-05-12,DE,SHORT,-0.08333333333333333
EARNINGS_QUALITY,2026-05-12,F,SHORT,-0.08333333333333333
EARNINGS_QUALITY,2026-05-12,IBM,LONG,0.08333333333333333
EARNINGS_QUALITY,2026-05-12,JNJ,SHORT,-0.08333333333333333
EARNINGS_QUALITY,2026-05-12,JPM,SHORT,-0.08333333333333333
EARNINGS_QUALITY,2026-05-12,LOW,LONG,0.08333333333333333
EARNINGS_QUALITY,2026-05-12,MSFT,LONG,0.08333333333333333
EARNINGS_QUALITY,2026-05-12,NKE,SHORT,-0.08333333333333333
EARNINGS_QUALITY,2026-05-12,PEP,SHORT,-0.08333333333333333
VALUE_QUALITY,2026-05-12,AMD,SHORT,-0.08333333333333333
VALUE_QUALITY,2026-05-12,BAC,LONG,0.08333333333333333
VALUE_QUALITY,2026-05-12,CAT,SHORT,-0.08333333333333333
VALUE_QUALITY,2026-05-12,DE,SHORT,-0.08333333333333333
VALUE_QUALITY,2026-05-12,INTC,SHORT,-0.08333333333333333
VALUE_QUALITY,2026-05-12,JPM,LONG,0.08333333333333333
VALUE_QUALITY,2026-05-12,LOW,LONG,0.08333333333333333
VALUE_QUALITY,2026-05-12,MSFT,LONG,0.08333333333333333
VALUE_QUALITY,2026-05-12,NKE,LONG,0.08333333333333333
VALUE_QUALITY,2026-05-12,ORCL,SHORT,-0.08333333333333333
VALUE_QUALITY,2026-05-12,SBUX,SHORT,-0.08333333333333333
VALUE_QUALITY,2026-05-12,TGT,LONG,0.08333333333333333
PROFITABLE_SMALL_CAP,2026-05-12,AMZN,SHORT,-0.1
PROFITABLE_SMALL_CAP,2026-05-12,CVX,LONG,0.1
PROFITABLE_SMALL_CAP,2026-05-12,HD,LONG,0.1
PROFITABLE_SMALL_CAP,2026-05-12,INTC,SHORT,-0.1
PROFITABLE_SMALL_CAP,2026-05-12,JPM,SHORT,-0.1
PROFITABLE_SMALL_CAP,2026-05-12,KO,SHORT,-0.1
PROFITABLE_SMALL_CAP,2026-05-12,LOW,LONG,0.1
PROFITABLE_SMALL_CAP,2026-05-12,MU,LONG,0.1
PROFITABLE_SMALL_CAP,2026-05-12,PFE,LONG,0.1
PROFITABLE_SMALL_CAP,2026-05-12,XOM,SHORT,-0.1
